# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.16.1
#@/tick	25879
#@/user_id	nixos-ysun
a 	啊	c=78 d=10.9857 t=25879
hui fu bu le 	恢復不了	c=1 d=0.379083 t=25879
hui gu 	回顧	c=4 d=1.07072 t=25879
hui gun 	回滾	c=4 d=2.13331 t=25879
hui hua 	會話	c=17 d=5.24969 t=25879
hui jia 	回家	c=1 d=0.64166 t=25879
hui lai 	回來	c=8 d=3.4626 t=25879
hui le 	毀了	c=1 d=0.585491 t=25879
hui luo 	回落	c=1 d=0.421052 t=25879
hui qu 	回去	c=14 d=4.52602 t=25879
hui qu zhu 	回去煮	c=1 d=0.873716 t=25879
hui su 	回溯	c=4 d=1.84247 t=25879
hui tiao 	回調	c=1 d=0.341298 t=25879
hui tu 	繪圖	c=1 d=0.960789 t=25879
hui tui 	回退	c=1 d=0.913931 t=25879
hui xian 	回顯	c=1 d=0.951229 t=25879
hui xiang 	迴響	c=0 d=0.0810584 t=25879
hui xiang shu shi 	迴響術士	c=1 d=0.814647 t=25879
hui yi 	回憶	c=2 d=0.923152 t=25879
hui yin 	迴音	c=0 d=0.0847894 t=25879
hui you 	會有	c=1 d=0.937067 t=25879
hui yuan 	會員	c=0 d=0.057695 t=25879
hui yuan ri 	會員日	c=1 d=0.579842 t=25879
hui zong 	彙總	c=2 d=1.49664 t=25879
hun bian 	婚變	c=1 d=0.927743 t=25879
hun he 	混合	c=2 d=1.27885 t=25879
hun jie 	婚戒	c=1 d=0.603506 t=25879
hun luan 	混亂	c=1 d=0.798516 t=25879
hun yong 	混用	c=1 d=0.606531 t=25879
hun za 	混雜	c=1 d=0.860708 t=25879
huo 	或	c=5 d=1.64938 t=25879
huo 	活	c=0 d=0.0878095 t=25879
huo ban 	夥伴	c=2 d=1.76194 t=25879
huo bi zheng ce 	貨幣政策	c=1 d=0.19593 t=25879
huo che 	火車	c=1 d=0.337902 t=25879
huo de 	獲得	c=4 d=1.49299 t=25879
huo dong 	活動	c=2 d=1.37527 t=25879
huo gai 	活該	c=1 d=0.970446 t=25879
huo la song 	霍拉松	c=1 d=0.900325 t=25879
huo qu 	獲取	c=8 d=3.41782 t=25879
huo qu bu dao 	獲取不到	c=1 d=0.516851 t=25879
huo qu dao 	獲取到	c=1 d=0.900325 t=25879
huo ran kai lang 	豁然開朗	c=1 d=0.690734 t=25879
huo shan 	火山	c=2 d=1.67703 t=25879
huo xi yi 	火蜥蜴	c=1 d=0.831104 t=25879
huo xu 	或許	c=1 d=0.70822 t=25879
huo yan 	火焰	c=0 d=0.0980199 t=25879
huo yan hao jiao 	火焰嚎叫	c=1 d=0.985112 t=25879
huo yue 	活躍	c=2 d=1.52036 t=25879
huo zhe 	或者	c=36 d=6.14316 t=25879
ji 	基	c=0 d=0.0913931 t=25879
ji 	幾	c=2 d=1.57765 t=25879
ji 	擠	c=1 d=0.687289 t=25879
ji 	既	c=2 d=0.97531 t=25879
ji 	機	c=0 d=0.209267 t=25879
ji ba 	雞巴	c=3 d=1.71816 t=25879
ji ba tao zi 	雞巴套子	c=2 d=0.905096 t=25879
ji ben 	基本	c=6 d=1.57514 t=25879
ji ben shang 	基本上	c=2 d=0.811034 t=25879
ji bie 	級別	c=4 d=1.96216 t=25879
ji bing 	雞餅	c=1 d=0.941765 t=25879
ji bu de 	記不得	c=1 d=0.71177 t=25879
ji bu fen 	幾部分	c=1 d=0.748264 t=25879
ji bu zhu 	記不住	c=2 d=1.83662 t=25879
ji cheng 	集成	c=2 d=1.68729 t=25879
ji chu 	基礎	c=2 d=1.17911 t=25879
ji ci 	幾次	c=1 d=0.390628 t=25879
ji da lei 	幾大類	c=1 d=0.163654 t=25879
ji dan 	雞蛋	c=2 d=1.68629 t=25879
ji de 	記得	c=11 d=2.86415 t=25879
ji de ma 	記得嘛	c=1 d=0.955997 t=25879
ji dian 	幾點	c=1 d=0.802516 t=25879
ji dian shui de ya 	幾點睡得呀	c=1 d=0.995012 t=25879
ji fei 	計費	c=2 d=0.982612 t=25879
ji ge 	幾個	c=14 d=3.24047 t=25879
ji ge yue 	幾個月	c=3 d=0.697676 t=25879
ji gou 	機構	c=1 d=0.873716 t=25879
ji hao 	極好	c=1 d=0.600496 t=25879
ji hao 	記好	c=1 d=1 t=25879
ji hu 	幾乎	c=1 d=0.496585 t=25879
ji hua 	計劃	c=32 d=5.94012 t=25879
ji hua xian xing 	計劃先行	c=1 d=0.467666 t=25879
ji hui 	機會	c=4 d=1.27115 t=25879
ji huo 	激活	c=1 d=0.946485 t=25879
ji ji 	雞雞	c=1 d=0.748264 t=25879
ji jian 	極簡	c=2 d=1.20818 t=25879
ji ke 	即可	c=7 d=2.55885 t=25879
ji ke 	極客	c=0 d=0.0995012 t=25879
ji ke feng 	極客風	c=1 d=1 t=25879
ji kuai 	極快	c=1 d=0.496585 t=25879
ji lu 	記錄	c=15 d=3.18143 t=25879
ji lu xia 	記錄下	c=1 d=0.666977 t=25879
ji lv 	紀律	c=0 d=0.0225373 t=25879
ji miao 	幾秒	c=1 d=0.509156 t=25879
ji neng 	技能	c=1 d=0.763379 t=25879
ji pin 	極品	c=1 d=0.904837 t=25879
ji qi 	及其	c=1 d=0.923116 t=25879
ji qi 	機器	c=2 d=1.10805 t=25879
ji qi ren 	機器人	c=2 d=1.05233 t=25879
ji qiao 	技巧	c=4 d=1.31494 t=25879
ji ran 	既然	c=10 d=3.18665 t=25879
ji shao 	極少	c=1 d=0.994763 t=25879
ji shao cheng duo 	積少成多	c=1 d=0.486752 t=25879
ji shao jian 	極少見	c=1 d=0.856415 t=25879
ji shi 	即時	c=3 d=0.881468 t=25879
ji shi 	及時	c=3 d=1.60404 t=25879
ji shi 	幾十	c=1 d=0.0808629 t=25879
ji shi kuai qian 	幾十塊錢	c=1 d=0.865022 t=25879
ji shu 	技術	c=2 d=0.751406 t=25879
ji shu mian 	技術面	c=2 d=0.989454 t=25879
ji suan 	計算	c=10 d=2.69009 t=25879
ji suan ji 	計算機	c=1 d=0.843665 t=25879
ji tian 	幾天	c=1 d=0.995012 t=25879
ji tiao 	幾條	c=1 d=0.726149 t=25879
ji xia 	記下	c=2 d=1.31426 t=25879
ji xu 	繼續	c=68 d=9.58681 t=25879
ji xu ba 	繼續吧	c=3 d=1.3124 t=25879
ji yi 	記憶	c=8 d=3.09494 t=25879
ji yi gong dian 	記憶宮殿	c=1 d=1 t=25879
ji you ke neng 	極有可能	c=1 d=0.771052 t=25879
ji yu 	基於	c=16 d=3.97025 t=25879
ji zai 	記在	c=1 d=0.970446 t=25879
ji zhe 	急着	c=1 d=0.571209 t=25879
ji zhi 	極致	c=4 d=1.89219 t=25879
ji zhi 	機制	c=3 d=1.64443 t=25879
ji zhong 	集中	c=2 d=1.12466 t=25879
ji zhong yu 	集中於	c=1 d=0.718924 t=25879
ji zhu 	記住	c=22 d=3.55726 t=25879
jia 	假	c=0 d=0.111635 t=25879
jia 	加	c=6 d=2.14026 t=25879
jia 	家	c=0 d=0.083527 t=25879
jia ban 	加班	c=2 d=0.970446 t=25879
jia cu 	加粗	c=1 d=0.891366 t=25879
jia er 	加爾	c=1 d=0.831104 t=25879
jia ge 	價格	c=4 d=2.44113 t=25879
jia ge di 	價格低	c=1 d=0.882497 t=25879
jia gou 	架構	c=6 d=1.7237 t=25879
jia hao 	加好	c=1 d=0.782705 t=25879
jia le 	加了	c=1 d=0.856415 t=25879
jia mi 	加密	c=1 d=0.873716 t=25879
jia mu lu 	家目錄	c=2 d=1.56518 t=25879
jia qi 	假期	c=2 d=0.588605 t=25879
jia qian 	加錢	c=1 d=0.909373 t=25879
jia ru 	加入	c=11 d=2.75174 t=25879
jia shang 	加上	c=10 d=3.2911 t=25879
jia she 	假設	c=1 d=0.726149 t=25879
jia she 	架設	c=2 d=1.28996 t=25879
jia su 	加速	c=3 d=1.7139 t=25879
jia xi 	加息	c=0 d=0.0203926 t=25879
jia xi jiang xi 	加息降息	c=1 d=0.204948 t=25879
jia you 	加油	c=1 d=0.970446 t=25879
jia zai 	加在	c=1 d=0.995012 t=25879
jia zai 	加載	c=7 d=2.89557 t=25879
jia zhi 	價值	c=2 d=1.05373 t=25879
jian 	件	c=1 d=0.951229 t=25879
jian 	見	c=3 d=1.59771 t=25879
jian 	鍵	c=1 d=0.980199 t=25879
jian 	間	c=1 d=0.941765 t=25879
jian bian 	簡便	c=0 d=0.0677057 t=25879
jian ce 	檢測	c=3 d=1.4789 t=25879
jian ce dao 	檢測到	c=1 d=0.860708 t=25879
jian cha 	檢查	c=23 d=4.39819 t=25879
jian cha xia 	檢查下	c=1 d=0.612626 t=25879
jian chi 	堅持	c=1 d=0.923116 t=25879
jian dan 	簡單	c=4 d=1.46929 t=25879
jian dan luo ji 	簡單邏輯	c=1 d=0.980199 t=25879
jian fu 	減負	c=1 d=0.733447 t=25879
jian ge 	間隔	c=1 d=0.694197 t=25879
jian guan 	監管	c=1 d=0.687289 t=25879
jian hao 	煎好	c=1 d=0.995012 t=25879
jian jie 	簡介	c=2 d=1.04134 t=25879
jian jie 	簡潔	c=1 d=0.298197 t=25879
jian ju 	兼具	c=1 d=0.197899 t=25879
jian ju 	間距	c=1 d=0.900325 t=25879
jian kong 	監控	c=1 d=0.647265 t=25879
jian li 	建立	c=3 d=0.87962 t=25879
jian li 	簡歷	c=1 d=0.640824 t=25879
jian mian 	見面	c=1 d=0.379083 t=25879
jian pan 	鍵盤	c=1 d=0.918512 t=25879
jian ren 	兼任	c=1 d=0.690734 t=25879
jian rong 	兼容	c=5 d=2.20032 t=25879
jian shi 	件事	c=2 d=0.491644 t=25879
jian shi guo 	見識過	c=1 d=0.70822 t=25879
jian suo 	檢索	c=11 d=4.00909 t=25879
jian xiao 	尖嘯	c=0 d=0.099005 t=25879
jian xiao bing shuang 	尖嘯冰霜	c=1 d=0.995012 t=25879
jian xin 	堅信	c=1 d=0.918512 t=25879
jian yao 	簡要	c=1 d=0.980199 t=25879
jian yi 	建議	c=40 d=4.25808 t=25879
jian yu 	鑑於	c=4 d=1.17358 t=25879
jian zhi 	簡直	c=1 d=0.860708 t=25879
jian zhuang 	健壯	c=2 d=1.12274 t=25879
jiang 	將	c=4 d=1.59604 t=25879
jiang 	講	c=4 d=2.0032 t=25879
jiang 	醬	c=0 d=0.0900325 t=25879
jiang dao di 	將到底	c=1 d=0.375311 t=25879
jiang di 	降低	c=1 d=0.970446 t=25879
jiang ji 	降級	c=1 d=0.843665 t=25879
jiang jie 	講解	c=1 d=0.980199 t=25879
jiang lai 	將來	c=1 d=0.927743 t=25879
jiang qi 	將其	c=5 d=1.78468 t=25879
jiang qing chu 	講清楚	c=2 d=0.555075 t=25879
jiang wan 	講完	c=1 d=1 t=25879
jiang xi 	降息	c=0 d=0.0203926 t=25879
jiao 	叫	c=8 d=2.59073 t=25879
jiao 	腳	c=0 d=0.0941765 t=25879
jiao 	覺	c=0 d=0.0733447 t=25879
jiao ben 	腳本	c=14 d=5.25935 t=25879
jiao cheng 	教程	c=1 d=0.97531 t=25879
jiao dai 	交代	c=0 d=0.0085435 t=25879
jiao di di 	嬌滴滴	c=1 d=0.873716 t=25879
jiao dian 	焦點	c=3 d=2.23958 t=25879
jiao du 	角度	c=3 d=1.79967 t=25879
jiao hao 	較好	c=1 d=0.786628 t=25879
jiao hu shi 	交互式	c=1 d=0.722527 t=25879
jiao jiao 	覺覺	c=0 d=0.0571209 t=25879
jiao jiao wo 	教教我	c=1 d=0.904837 t=25879
jiao ke shu 	教科書	c=1 d=0.154896 t=25879
jiao le 	交了	c=0 d=0.0535261 t=25879
jiao le ma 	交了嗎	c=1 d=0.537944 t=25879
jiao lv 	焦慮	c=0 d=0.0532592 t=25879
jiao ni 	教你	c=1 d=0.697676 t=25879
jiao qiang xian 	交強險	c=1 d=0.683861 t=25879
jiao ruo 	較弱	c=1 d=0.631284 t=25879
jiao shi gun 	攪屎棍	c=3 d=0.946485 t=25879
jiao shou 	教授	c=0 d=0.0900325 t=25879
jiao ta 	叫他	c=1 d=0.951229 t=25879
jiao wei 	較爲	c=2 d=0.588605 t=25879
jiao wo 	叫我	c=3 d=2.0277 t=25879
jiao wo 	教我	c=2 d=1.15021 t=25879
jiao yi 	交易	c=20 d=2.80401 t=25879
jiao yi fang mian 	交易方面	c=1 d=0.33454 t=25879
jiao yi ji lv 	交易紀律	c=1 d=0.226502 t=25879
jiao yi luo ji 	交易邏輯	c=3 d=1.11127 t=25879
jiao yi nan zuo 	交易難做	c=2 d=1.34091 t=25879
jiao yi suo 	交易所	c=2 d=0.267246 t=25879
jiao yi yuan 	交易員	c=2 d=0.757774 t=25879
jiao zu 	交租	c=1 d=0.995012 t=25879
jie 	借	c=1 d=0.913931 t=25879
jie chu 	解除	c=2 d=1.51357 t=25879
jie da 	解答	c=2 d=1.20087 t=25879
jie dao 	接到	c=1 d=0.554327 t=25879
jie dian 	節點	c=10 d=3.79896 t=25879
jie duan 	階段	c=2 d=0.312805 t=25879
jie duan xing 	階段性	c=1 d=0.377192 t=25879
jie fa 	揭發	c=1 d=0.895834 t=25879
jie fa 	解法	c=5 d=2.41999 t=25879
jie gou 	結構	c=3 d=1.42486 t=25879
jie guo 	結果	c=24 d=4.94908 t=25879
jie he 	結合	c=6 d=1.58978 t=25879
jie hun 	結婚	c=0 d=0.0895834 t=25879
jie huo 	接貨	c=1 d=0.798516 t=25879
jie jia ri 	節假日	c=1 d=0.884434 t=25879
jie jie 	姐姐	c=8 d=2.87318 t=25879
jie jin 	接近	c=2 d=0.732098 t=25879
jie jue 	解決	c=29 d=5.62739 t=25879
jie li 	借力	c=1 d=0.790571 t=25879
jie lun 	結論	c=1 d=0.57695 t=25879
jie mian 	界面	c=8 d=2.06094 t=25879
jie mian zhong 	界面中	c=1 d=0.794534 t=25879
jie qu 	截取	c=1 d=0.904837 t=25879
jie ren 	接人	c=1 d=0.923116 t=25879
jie ru 	接入	c=3 d=1.58528 t=25879
jie ru dian 	接入點	c=2 d=0.965605 t=25879
jie shao 	介紹	c=6 d=2.17669 t=25879
jie shi 	屆時	c=1 d=0.650509 t=25879
jie shi 	解釋	c=6 d=3.31756 t=25879
jie shi quan 	解釋權	c=0 d=0.0744532 t=25879
jie shou 	接受	c=6 d=1.63844 t=25879
jie shu 	結束	c=2 d=1.57213 t=25879
jie suan 	結算	c=1 d=0.0930145 t=25879
jie tong 	接通	c=1 d=0.822835 t=25879
jie tu 	截圖	c=10 d=4.41106 t=25879
jie xia lai 	接下來	c=14 d=2.88642 t=25879
jie ya 	解壓	c=1 d=0.822835 t=25879
jie ya suo 	解壓縮	c=1 d=1 t=25879
jie yi 	介意	c=1 d=0.873716 t=25879
jie yue 	節約	c=1 d=0.955997 t=25879
jie zhu 	藉助	c=1 d=0.574072 t=25879
jie zou 	節奏	c=0 d=0.0755784 t=25879
jin 	僅	c=3 d=1.04407 t=25879
jin 	近	c=3 d=1.14346 t=25879
jin 	進	c=1 d=0.980199 t=25879
jin bu 	進步	c=1 d=0.810584 t=25879
jin cheng 	進程	c=2 d=0.80981 t=25879
jin chu 	進出	c=1 d=0.600496 t=25879
jin du 	進度	c=1 d=0.860708 t=25879
jin gong can kao 	僅供參考	c=1 d=0.472367 t=25879
jin guan 	儘管	c=9 d=1.85273 t=25879
jin ji 	緊急	c=1 d=0.514274 t=25879
jin jia 	金價	c=1 d=0.358796 t=25879
jin jin 	僅僅	c=1 d=0.597501 t=25879
jin ke neng 	儘可能	c=1 d=0.985112 t=25879
jin lai 	進來	c=2 d=1.30196 t=25879
jin liang 	儘量	c=11 d=3.63785 t=25879
jin liang 	近兩	c=0 d=0.0847894 t=25879
jin liang ci 	近兩次	c=1 d=0.852144 t=25879
jin nian 	今年	c=2 d=0.786172 t=25879
jin qi 	近期	c=1 d=0.375311 t=25879
jin qu 	進去	c=5 d=1.8927 t=25879
jin ri 	今日	c=1 d=0.557106 t=25879
jin rong 	金融	c=2 d=1.18915 t=25879
jin rong gong cheng 	金融工程	c=2 d=0.930208 t=25879
jin ru 	進入	c=2 d=1.71035 t=25879
jin tian 	今天	c=4 d=1.80559 t=25879
jin tie 	緊貼	c=6 d=2.22627 t=25879
jin wan 	今晚	c=14 d=2.29554 t=25879
jin xing 	進行	c=8 d=2.27598 t=25879
jin yao 	緊要	c=0 d=0.00753961 t=25879
jin yi bu 	進一步	c=2 d=1.30778 t=25879
jin yin 	金銀	c=1 d=0.802519 t=25879
jin yong 	禁用	c=2 d=1.72473 t=25879
jin zao 	今早	c=1 d=0.882497 t=25879
jin zhan 	進展	c=1 d=0.464203 t=25879
jin zhen dui 	僅針對	c=1 d=0.794534 t=25879
jin zhi 	禁止	c=1 d=0.321422 t=25879
jing 	淨	c=1 d=0.188247 t=25879
jing bu 	驚怖	c=1 d=0.995012 t=25879
jing cai 	精彩	c=1 d=0.865022 t=25879
jing chang 	經常	c=3 d=1.87746 t=25879
jing chang xing 	經常性	c=2 d=1.71831 t=25879
jing dong mai 	頸動脈	c=1 d=0.856415 t=25879
jing du 	精度	c=1 d=0.677057 t=25879
jing ji 	經濟	c=2 d=0.995012 t=25879
jing ji fa zhan 	經濟發展	c=1 d=0.301194 t=25879
jing jian 	精簡	c=3 d=1.57228 t=25879
jing li 	精力	c=1 d=0.527292 t=25879
jing li 	經理	c=0 d=0.0923116 t=25879
jing nei 	境內	c=1 d=0.970446 t=25879
jing que 	精確	c=2 d=0.962672 t=25879
jing shen 	精神	c=2 d=1.70391 t=25879
jing shu 	警署	c=1 d=0.980199 t=25879
jing tai 	靜態	c=1 d=0.913931 t=25879
jing ti 	警惕	c=1 d=0.759572 t=25879
jing tong 	精通	c=2 d=0.739407 t=25879
jing wei 	敬畏	c=1 d=0.261846 t=25879
jing xiang 	鏡像	c=11 d=4.92517 t=25879
jing xiang yuan 	鏡像源	c=1 d=0.965605 t=25879
jing yan 	經驗	c=1 d=0.798516 t=25879
jing yan deng ji 	經驗等級	c=1 d=0.937067 t=25879
jing ye 	精液	c=1 d=0.362402 t=25879
jing zheng li 	競爭力	c=1 d=0.386741 t=25879
jing zhun 	精準	c=1 d=0.951229 t=25879
jiu 	久	c=2 d=1.42683 t=25879
jiu 	九	c=0 d=0.0557106 t=25879
jiu 	就	c=250 d=11.2755 t=25879
jiu 	舊	c=1 d=0.67032 t=25879
jiu ba 	酒吧	c=1 d=0.532592 t=25879
jiu cai 	韭菜	c=1 d=0.594116 t=25879
jiu cuo 	糾錯	c=7 d=3.13212 t=25879
jiu dian 	酒店	c=5 d=1.24419 t=25879
jiu fen 	糾紛	c=1 d=0.852144 t=25879
jiu jia su 	就加速	c=1 d=0.965605 t=25879
jiu jing 	究竟	c=8 d=1.73541 t=25879
jiu ke yi 	就可以	c=2 d=1.32688 t=25879
jiu le 	久了	c=0 d=0.0371577 t=25879
jiu lian 	就連	c=1 d=0.97531 t=25879
jiu pian 	糾偏	c=1 d=0.755784 t=25879
jiu shi 	就是	c=4 d=1.80601 t=25879
jiu suan 	就算	c=2 d=0.831104 t=25879
jiu wei 	就位	c=0 d=0.0511709 t=25879
jiu xiang 	就像	c=5 d=2.094 t=25879
jiu xiang 	就向	c=0 d=0.0737123 t=25879
jiu xiang yao 	就向要	c=1 d=0.740818 t=25879
jiu xin wen 	舊新聞	c=1 d=0.932394 t=25879
jiu xing 	就行	c=1 d=0.955997 t=25879
jiu xu 	就緒	c=1 d=0.814647 t=25879
jiu zheng 	糾正	c=2 d=1.49072 t=25879
ju 	巨	c=0 d=0.0423162 t=25879
ju 	舉	c=1 d=0.900325 t=25879
ju bao 	舉報	c=1 d=0.904837 t=25879
ju bei 	具備	c=4 d=1.42154 t=25879
ju dao 	舉到	c=1 d=0.65377 t=25879
ju ge li zi 	舉個例子	c=1 d=0.339596 t=25879
ju jiao 	聚焦	c=1 d=0.683861 t=25879
ju jue 	拒絕	c=1 d=0.995012 t=25879
ju li 	距離	c=4 d=3.24407 t=25879
ju lie 	劇烈	c=0 d=0.0171187 t=25879
ju lie bian hua 	劇烈變化	c=1 d=0.172045 t=25879
ju ran 	居然	c=6 d=2.03276 t=25879
ju ti 	具體	c=25 d=3.41281 t=25879
ju xian xing 	侷限性	c=1 d=0.429557 t=25879
ju yi fan san 	舉一反三	c=1 d=0.501576 t=25879
ju yu wang 	局域網	c=4 d=1.62579 t=25879
ju zhan fu 	巨戰斧	c=1 d=0.425283 t=25879
ju zhen 	矩陣	c=1 d=0.923116 t=25879
juan 	卷	c=1 d=0.25924 t=25879
juan 	捐	c=1 d=0.904837 t=25879
jue ce 	決策	c=1 d=0.980199 t=25879
jue da duo shu ren 	絕大多數人	c=1 d=0.123687 t=25879
jue de 	覺得	c=38 d=5.17878 t=25879
jue ding 	決定	c=4 d=1.94094 t=25879
jue dui 	絕對	c=3 d=1.08912 t=25879
jue fei 	絕非	c=1 d=0.634448 t=25879
jue le 	絕了	c=3 d=1.78118 t=25879
jue se 	角色	c=1 d=0.873716 t=25879
jue wu 	絕無	c=1 d=0.786628 t=25879
ka 	卡	c=5 d=2.2607 t=25879
ka de 	卡得	c=1 d=0.763379 t=25879
ka er dun 	卡爾頓	c=0 d=0.0412714 t=25879
ka fei 	咖啡	c=2 d=1.1784 t=25879
ka fei dian 	咖啡店	c=1 d=0.726149 t=25879
ka hui 	咖灰	c=5 d=2.88176 t=25879
ka peng xi can 	卡朋西餐	c=1 d=0.427415 t=25879
ka si 	卡死	c=12 d=3.93415 t=25879
ka zai 	卡在	c=3 d=1.68959 t=25879
ka zai na 	卡在那	c=1 d=0.847894 t=25879
ka zhu 	卡住	c=4 d=2.08966 t=25879
kai 	開	c=10 d=2.32951 t=25879
kai cang 	開倉	c=5 d=2.10601 t=25879
kai en 	凱恩	c=3 d=1.60864 t=25879
kai fa 	開發	c=10 d=3.34284 t=25879
kai fa zhe 	開發者	c=3 d=1.80556 t=25879
kai gong si 	開公司	c=1 d=0.416862 t=25879
kai guan 	開關	c=6 d=2.90766 t=25879
kai hui 	開會	c=1 d=0.802519 t=25879
kai ji 	開機	c=3 d=1.1323 t=25879
kai jia 	鎧甲	c=0 d=0.088692 t=25879
kai men 	開門	c=10 d=3.9358 t=25879
kai pan 	開盤	c=2 d=0.808455 t=25879
kai qi 	開啓	c=13 d=4.92922 t=25879
kai qiang 	開搶	c=1 d=0.951229 t=25879
kai shi 	開始	c=18 d=2.20595 t=25879
kai tong 	開通	c=1 d=0.960789 t=25879
kai tou 	開頭	c=5 d=2.16271 t=25879
kai xiao 	開銷	c=1 d=0.794534 t=25879
kai xin 	開心	c=1 d=0.873716 t=25879
kai yu 	楷煜	c=2 d=0.927743 t=25879
kai yu 	開與	c=1 d=0.923116 t=25879
kai yuan 	開源	c=3 d=1.25393 t=25879
kai zhe 	開着	c=1 d=0.941765 t=25879
kan 	看	c=23 d=4.39398 t=25879
kan bu chu lai 	看不出來	c=1 d=0.970446 t=25879
kan bu dao 	看不到	c=4 d=1.71749 t=25879
kan bu dong 	看不懂	c=1 d=0.33454 t=25879
kan bu qing 	看不清	c=1 d=1 t=25879
kan chu 	看出	c=1 d=0.980199 t=25879
kan cuo 	看錯	c=1 d=0.869358 t=25879
kan dao 	看到	c=25 d=6.30034 t=25879
kan de 	看得	c=1 d=0.609571 t=25879
kan de 	看的	c=1 d=0.447088 t=25879
kan die 	看跌	c=0 d=0.0697676 t=25879
kan die qi quan 	看跌期權	c=1 d=0.701173 t=25879
kan dong 	看懂	c=1 d=0.733447 t=25879
kan fa 	看法	c=0 d=0.0625002 t=25879
kan guo 	看過	c=1 d=0.941765 t=25879
kan hao 	看好	c=1 d=0.774916 t=25879
kan kan 	看看	c=57 d=7.06322 t=25879
kan lai 	看來	c=7 d=1.74158 t=25879
kan ni 	看你	c=1 d=0.865022 t=25879
kan qi 	看起	c=1 d=0.895834 t=25879
kan qi lai 	看起來	c=19 d=6.85229 t=25879
kan qing 	看清	c=1 d=0.904837 t=25879
kan qing chu 	看清楚	c=2 d=0.995012 t=25879
kan wan 	看完	c=3 d=1.08565 t=25879
kan wo 	看我	c=1 d=0.995012 t=25879
kan xi 	看戲	c=1 d=0.67032 t=25879
kan xia 	看下	c=2 d=0.786628 t=25879
kan xing 	刊行	c=1 d=0.748264 t=25879
kan zhe 	看着	c=5 d=1.81425 t=25879
kang shuai lao 	抗衰老	c=1 d=0.918512 t=25879
kao 	考	c=1 d=0.839457 t=25879
kao 	靠	c=2 d=0.895834 t=25879
kao chang 	烤腸	c=1 d=1 t=25879
kao jin 	靠近	c=1 d=0.557106 t=25879
kao lv 	考慮	c=4 d=1.14797 t=25879
kao pu 	靠譜	c=1 d=0.97531 t=25879
kao shi 	考試	c=2 d=1.04609 t=25879
kao yan 	考驗	c=1 d=0.66365 t=25879
ke 	克	c=0 d=0.0913931 t=25879
ke 	可	c=11 d=1.91977 t=25879
ke 	咳	c=0 d=0.0965605 t=25879
ke 	課	c=1 d=0.831104 t=25879
ke ai 	可愛	c=0 d=0.0798516 t=25879
ke bu ke yi 	可不可以	c=4 d=1.96645 t=25879
ke ding zhi hua 	可定製化	c=1 d=0.822835 t=25879
ke gong 	可供	c=0 d=0.083527 t=25879
ke gong xuan ze 	可供選擇	c=1 d=0.839457 t=25879
ke guan 	客觀	c=2 d=1.14311 t=25879
ke ji gu 	科技股	c=1 d=0.414783 t=25879
ke kuo zhan xing 	可擴展性	c=1 d=0.955997 t=25879
ke neng 	可能	c=30 d=4.67006 t=25879
ke neng xing 	可能性	c=1 d=0.965605 t=25879
ke pei zhi 	可配置	c=1 d=0.904837 t=25879
ke shi hua 	可視化	c=1 d=0.532592 t=25879
ke si wo le 	咳死我了	c=1 d=0.970446 t=25879
ke wan xing 	可玩性	c=1 d=0.865022 t=25879
ke xi 	可惜	c=2 d=0.864045 t=25879
ke xing 	可行	c=4 d=1.14038 t=25879
ke xing xing 	可行性	c=3 d=1.73222 t=25879
ke xuan 	可選	c=3 d=1.78763 t=25879
ke xue 	科學	c=2 d=1.19732 t=25879
ke yan 	可言	c=1 d=0.401888 t=25879
ke yi 	可以	c=247 d=11.6563 t=25879
ke yi shuo 	可以說	c=1 d=0.280832 t=25879
ke yong 	可用	c=11 d=4.76598 t=25879
ke yong yu 	可用於	c=1 d=0.588605 t=25879
ke zhuan zhai 	可轉債	c=1 d=0.582748 t=25879
ken 	肯	c=1 d=0.597501 t=25879
ken ding 	肯定	c=10 d=2.78493 t=25879
keng 	坑	c=1 d=0.891366 t=25879
kong 	孔	c=1 d=0.438235 t=25879
kong 	空	c=3 d=0.965605 t=25879
kong bai 	空白	c=1 d=0.932394 t=25879
kong bu 	恐怖	c=1 d=1.03343 t=25879
kong bu qu yu 	恐怖區域	c=2 d=1.72586 t=25879
kong cang 	空倉	c=1 d=0.666977 t=25879
kong huang 	恐慌	c=1 d=0.436049 t=25879
kong jian 	空間	c=4 d=2.34014 t=25879
kong zhi 	控制	c=7 d=2.07421 t=25879
kong zhi 	空值	c=1 d=0.546074 t=25879
kou bo 	口播	c=1 d=0.637628 t=25879
kou hai 	口嗨	c=1 d=1 t=25879
kou yu 	口語	c=1 d=0.852144 t=25879
ku 	庫	c=1 d=0.687289 t=25879
ku de 	哭得	c=1 d=0.941765 t=25879
ku han 	哭喊	c=1 d=0.99005 t=25879
ku ku yin qian 	庫庫印錢	c=1 d=0.818731 t=25879
ku lou 	骷髏	c=0 d=0.0995012 t=25879
kua 	跨	c=1 d=0.650509 t=25879
kua zhang 	誇張	c=1 d=0.927743 t=25879
kuai 	塊	c=8 d=2.1973 t=25879
kuai 	快	c=6 d=1.81089 t=25879
kuai dao 	快到	c=2 d=1.09026 t=25879
kuai fa 	快發	c=1 d=0.995012 t=25879
kuai jie 	快捷	c=3 d=1.91204 t=25879
